datetime_utc,account,stake_id,amount_rail,tx_hash,block_number,source
2026-04-09T13:52:35Z,0x3b57bd130baf955930feb24e4787442327c6fc17,4,512.116840887197853468,0x6cd08769a139f6d3cfac496361be950fb1b8f7206d356e64f34619f9045e8fee,24842578,event_log
2026-04-09T13:53:11Z,0x3b57bd130baf955930feb24e4787442327c6fc17,0,500.000000000000000000,0x68d4be1cf85b55240a6889aa1214986496e9cac87b222289d3312e2b68b4e6a3,24842581,event_log
2026-04-09T13:53:59Z,0x3b57bd130baf955930feb24e4787442327c6fc17,1,366.000000000000000000,0xc5574d5e2fee5373de26712fe8826c0eada660e9a5222ecdcf1e0064e38a74be,24842585,event_log
2026-04-09T13:56:35Z,0x3b57bd130baf955930feb24e4787442327c6fc17,2,149.500000000000000000,0x9f05381414eedeb5f76226d34c203baf3e247b25addeaa2ee5ff9264ba26cf14,24842598,event_log
2026-04-09T13:57:23Z,0x3b57bd130baf955930feb24e4787442327c6fc17,3,131.932186616216097806,0x00ed1c222f28fb14e041816d1686d51296545905d8d7ba7132ce04f65a15eb2a,24842602,event_log
2026-04-05T09:57:11Z,0xcfbd80156e1f3dd0f6d2f10c9bdf4c62890435ec,0,15.230093025009976324,0x27e0eb09d6f72b1beb78a06506fe33e619126a1be0d9953493d138b7036a338b,24812706,event_log
